0;0;0;0;0;178;382;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;348;0;0;0;0;0;0;179;0;0;316;0;0;0;0;0;0;0;0;177;0;0;0;0;316;436;0;177;0;0;0;0;0;0;0;0;0;0;382;0;0;348;0;0;0;0;0;370;0;0;0;0;316;0;0;178;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;348;0;0;0;0;0;0;0;0;0;316;0;0;0
0;183;0;179;440;179;440;177;384;0;0;351;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;372;0;0;440;220;660;0;0;0;0;824;0;0;351;0;0;440;0;0;0;0;0;0;0;384;0;0;0;0;0;0;0;440;0;0;0;440;384;0;0;179;0;0;0;0;0;0;0;220;220;0;824;0;0;0;351;267;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;440;0;0;372;508;220;220;0;0;0;384;0;0
0;440;0;0;152;288;384;0;0;0;0;660;220;440;0;0;0;440;440;0;384;0;0;0;351;0;0;0;220;220;0;0;0;0;824;0;0;0;0;440;0;0;0;0;0;0;0;0;756;0;0;440;0;0;0;0;0;0;592;728;0;384;0;0;0;351;0;0;0;372;440;0;220;220;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;438;0;0;384;0;0;351;0;0;0;0;0;0;0;0;0;316;355;0;0;0;0;438;0;0;0;0;0;440;660;604;220;0;220
1002;0;0;0;0;440;0;440;0;0;0;0;0;440;384;440;0;440;440;372;68;440;440;0;0;440;440;384;0;0;0;351;440;0;440;0;0;440;0;0;440;384;440;0;440;0;0;440;0;220;220;0;0;0;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;262;351;0;0;0;0;0;0;0;0;0;824;186;440;0;0;0;440;0;0;0;0;0;0;440;384;0;220;220;0;0;440;0;0;0;440;440;0;0;384;0;440;185;166;0;440;440;0;220;220;0;0;0;384;0;0;0;152;288;0;0;0;440
0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;127;189;0;0;351;0;0;0;0;0;0;0;372;0;316;0;0;0;0;880;0;0;0;0;0;0;0;0;384;0;0;0;0;0;372;0;0;0;0;0;0;0;316;0;0;351;0;0;0;0;0;0;0;0;0;127;189;0;0;0;0;0;0;0;0;0;0;0;0;506;0;0;0;0;0;0;0;0;0;0;193;0;0;316;0;0;0;351;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0
0;0;316;0;0;351;152;288;0;0;0;286;0;0;0;127;517;0;0;0;0;0;0;0;0;0;0;0;0;688;0;0;0;0;0;0;0;440;0;0;0;191;0;384;0;0;117;674;0;0;0;0;0;622;0;0;0;384;0;0;0;0;0;0;0;0;0;0;0;0;127;189;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;351;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;574;68;0;0;0;127;189;0;0;351;0;0;183;0
0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;351;0;744;0;0;0;0;440;0;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;316;0;440;0;351;440;0;0;0;220;220;440;0;0;384;0;0;0;440;440;0;0;0;0;0;0;0;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;351;0;0;0;0;0;0;0;0;0;536;220;0;0;0;0;0;0;0;0;440;0;0;0;384;0;0;0
351;0;0;0;0;0;0;0;440;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;316;182;0;0;440;0;0;0;0;0;0;0;0;0;384;0;0;185;166;440;0;0;0;0;0;0;0;0;384;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;351;0;0;0;0;0;0;0;0;0;493;0;0;0;0;0;0;0;0;0;0;0;0;0;316;372;0;0;0;0;0;0;0;0;0;0;0;316;0;0;0;971;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;316;0;0;351;152;288;0;0;0;0;0;0;0;384;0;0;0;0;0;355;0;0;0;0;0;0;0;316;440;0;0;0;0;0;0;0;0;0;0;440;0;384;0;0;185;166;0;0;0;0;0;440;0;0;440;384;0;0;372;0;0;440;220;220;0;220;220;0;384;0;372;0;0;0;0;0;0;0;0;0;0;0;316;0;372;0;351;0;0;0;0;0;0;0;0;0;316;0;0;0;0;0;0;0;0;372;0;0;0;0;316;0;0;0;0;0;0;0;0;1987;436;0;0;382;218;218;0
0;559;0;0;0;0;0;0;0;436;0;0;0;436;0;382;0;0;348;0;0;0;0;0;0;0;183;0;534;218;0;0;0;0;0;0;0;0;0;0;436;0;382;0;370;0;0;0;0;0;436;0;0;0;0;0;382;436;436;348;0;0;0;0;0;654;654;0;218;218;382;0;0;0;0;0;0;0;0;0;0;0;0;818;370;0;436;0;436;0;0;436;0;0;0;0;0;382;0;0;0;347;0;0;0;0;0;436;0;0;0;382;0;0;436;0;436;0;0;0;0;0;0;0;0;382;0;0;0;0;152;284;0;0
