50;56;65;74;59;51;54;58;53;53;51;53;49;51;53;57;54;51;51;53;53;53;52;52;53;59;53;53;50;52;56;52;53;53;52;54;52;52;53;55;52;51;51;50;53;54;53;52;51;53;52;52;53;52;53;53;53;52;51;52;50;50;53;52;50;54;50;51;52;51;54;52;58;52;49;50;50;42;0;30;52;57;42;51;53;52;51;51;52;53;51;51;51;52;53;51;51;52;51;53;51;50;52;51;54;51;50;52;51;53;51;53;51;50;43;53;50;51;51;53;52;51;51;51;53;52;51;52;50;54;52;50;51;51
52;51;53;52;51;50;52;53;50;53;51;51;53;51;51;51;54;51;51;51;51;51;53;52;51;51;50;56;50;50;52;51;53;52;51;51;51;52;52;52;51;53;53;51;51;51;52;52;52;51;52;53;52;50;51;52;51;52;52;50;52;52;52;52;51;51;52;52;51;51;52;52;52;51;51;51;52;53;50;52;52;51;53;53;46;52;50;54;50;52;50;52;53;51;51;52;49;52;53;52;50;55;53;50;51;52;52;52;52;51;53;51;52;51;52;50;53;52;51;51;48;53;51;53;53;52;51;52;52;52;51;51;54;51
53;51;53;51;51;53;51;36;52;51;54;51;50;51;52;54;50;52;50;52;55;52;51;50;51;55;51;50;53;51;53;50;51;51;51;55;51;51;51;52;53;50;53;51;51;53;51;50;51;53;53;51;51;50;52;54;50;51;52;50;54;51;51;51;52;53;51;51;47;50;55;53;52;52;51;53;51;51;52;51;55;51;51;49;53;54;52;46;52;53;48;46;52;51;52;52;50;52;52;51;53;51;51;51;52;53;52;51;51;51;53;52;48;52;53;53;51;52;50;52;53;51;51;52;51;53;52;52;50;52;53;51;51;53
53;50;52;52;51;53;47;53;50;52;56;51;52;49;51;54;53;49;52;52;53;51;51;51;51;54;51;51;52;52;51;51;52;52;50;55;50;52;51;51;53;51;52;51;52;51;52;51;51;52;53;51;52;51;50;56;52;51;51;52;54;51;46;52;52;52;52;50;51;52;54;50;51;52;51;53;51;52;50;51;54;51;51;51;52;52;51;52;50;53;52;51;53;50;51;53;47;52;51;47;53;52;50;52;51;54;50;53;50;51;54;51;52;51;50;55;52;50;54;51;52;51;51;52;49;54;52;50;52;50;53;52;51;51
51;52;53;51;52;51;51;53;47;51;52;51;53;52;50;51;51;52;49;52;51;50;53;52;51;51;51;27;43;51;51;50;53;53;53;51;51;53;52;51;51;51;53;51;48;50;51;54;51;51;51;52;53;51;51;49;53;53;52;51;51;51;53;52;51;51;47;53;52;51;51;52;53;51;51;51;51;54;51;51;50;52;53;51;52;50;52;53;51;51;52;52;54;49;50;51;55;53;47;51;47;16;53;53;50;51;51;54;51;51;52;51;53;50;50;48;40;52;52;50;44;54;37;47;53;45;35;52;52;51;53;27;53;37
52;52;47;46;53;52;48;51;51;55;52;51;50;50;56;51;47;53;50;53;52;51;51;53;48;51;51;49;50;55;52;47;52;52;52;47;52;52;53;54;51;52;51;51;53;51;51;52;51;53;51;53;51;50;54;52;48;51;53;53;52;51;52;52;52;51;52;50;51;56;51;52;51;51;53;52;51;51;51;53;51;49;52;49;54;51;51;51;51;52;48;51;52;49;53;53;52;50;51;54;52;40;51;44;31;51;50;52;51;53;52;50;47;51;54;51;52;51;51;53;49;50;54;52;54;51;51;52;51;55;52;51;51;51
52;51;52;53;51;52;51;51;53;51;51;52;51;53;51;51;51;51;54;51;51;51;50;55;51;51;51;51;53;49;49;53;53;54;51;51;52;51;54;52;51;51;51;34;48;51;52;51;53;51;51;50;51;54;52;52;51;51;54;51;51;51;52;53;51;51;52;51;51;51;52;52;52;52;52;52;51;49;54;52;51;52;51;53;51;52;49;52;53;53;51;50;51;50;51;52;50;52;55;47;50;53;51;53;51;51;51;51;53;52;51;52;51;53;51;51;52;51;53;52;51;51;51;54;51;51;52;51;53;51;52;50;36;39
52;51;52;53;51;52;50;49;52;52;54;52;51;53;48;51;51;51;56;51;46;52;50;52;53;52;50;52;54;51;51;50;53;53;50;52;46;51;53;52;51;49;53;52;41;49;51;51;54;51;48;50;53;55;52;51;51;51;53;52;50;51;52;53;51;51;51;52;53;51;51;51;52;53;51;51;52;51;54;52;52;51;51;53;52;51;50;52;53;51;52;51;51;53;51;51;51;51;54;51;52;51;50;54;52;51;51;51;53;52;51;51;52;53;51;52;49;54;52;52;51;51;51;54;51;51;51;51;54;50;52;50;49;29
53;52;51;52;51;53;51;52;51;51;53;52;51;50;50;53;54;51;52;51;54;50;51;51;51;54;48;54;50;52;55;50;52;51;51;53;52;36;50;48;54;52;53;52;52;52;51;52;51;51;53;48;53;50;53;55;52;52;51;51;54;51;51;51;51;54;51;51;51;52;53;51;51;51;46;53;51;36;51;52;54;52;49;51;52;51;53;51;52;50;50;45;51;51;51;53;51;51;53;51;52;51;52;51;51;53;51;53;51;49;51;54;53;51;51;55;52;51;51;50;54;51;52;51;51;53;52;45;49;51;53;51;52;51
49;52;51;51;51;52;51;44;51;50;37;51;52;51;51;53;51;51;52;51;55;52;51;50;53;53;51;51;51;51;53;51;52;51;51;53;51;51;51;52;53;51;51;52;51;53;34;51;52;51;53;50;52;51;51;54;50;52;52;51;53;51;52;51;51;50;49;53;52;53;55;51;51;50;52;52;49;50;54;52;56;52;51;51;52;53;51;51;52;51;53;52;51;51;50;53;51;52;52;51;53;50;51;52;50;54;51;52;52;50;54;50;52;50;52;53;51;52;50;51;54;51;51;51;51;53;54;26;51;51;54;51;51;51
